"","Site_ID","p_TE_psi_to_ET","p_lag_psi_to_ET","mem_psi_to_ET","agg_TE_psi_to_ET","period_psi_to_ET","p_TE_VPD_to_ET","p_lag_VPD_to_ET","mem_VPD_to_ET","agg_TE_VPD_to_ET","period_VPD_to_ET","p_TE_TA_to_ET","p_lag_TA_to_ET","mem_TA_to_ET","agg_TE_TA_to_ET","period_TA_to_ET","p_TE_ET_to_psi","p_lag_ET_to_psi","mem_ET_to_psi","agg_TE_ET_to_psi","period_ET_to_psi","p_TE_VPD_to_psi","p_lag_VPD_to_psi","mem_VPD_to_psi","agg_TE_VPD_to_psi","period_VPD_to_psi","p_TE_TA_to_psi","p_lag_TA_to_psi","mem_TA_to_psi","agg_TE_TA_to_psi","period_TA_to_psi","p_TE_ET_to_VPD","p_lag_ET_to_VPD","mem_ET_to_VPD","agg_TE_ET_to_VPD","period_ET_to_VPD","p_TE_psi_to_VPD","p_lag_psi_to_VPD","mem_psi_to_VPD","agg_TE_psi_to_VPD","period_psi_to_VPD","p_TE_TA_to_VPD","p_lag_TA_to_VPD","mem_TA_to_VPD","agg_TE_TA_to_VPD","period_TA_to_VPD","p_TE_ET_to_TA","p_lag_ET_to_TA","mem_ET_to_TA","agg_TE_ET_to_TA","period_ET_to_TA","p_TE_psi_to_TA","p_lag_psi_to_TA","mem_psi_to_TA","agg_TE_psi_to_TA","period_psi_to_TA","p_TE_VPD_to_TA","p_lag_VPD_to_TA","mem_VPD_to_TA","agg_TE_VPD_to_TA","period_VPD_to_TA","GS"
"163","US-Me2",0.23355960180964,2,51,4.54111525714964,12,1.65136209373085,0,72,11.8642580416135,24,1.34578384103921,0,72,8.78567695207386,NA,1.11602408025469,12,72,22.847192654553,12,1.3540603723226,0,72,21.4850363231177,24,1.93202880919471,0,72,23.0345007581668,24,1.53396711160698,0,72,10.5048539120538,24,0.245092929955263,0,40,3.78263604978957,NA,22.7777243335569,0,72,29.6838916360343,NA,1.02788378493076,0,72,7.0585310455758,12,0.311703073282994,0,18,3.55661824976844,NA,20.8843209731874,0,65,26.5338575925354,NA,"FT"
"164","US-Me2",0.279444933222185,3,13,5.28803080402365,24,1.71734259236767,0,72,14.0488380049842,24,1.55135309699068,0,72,11.6305043192305,NA,1.37076176662704,12,72,26.8407763131988,12,1.77620048931882,0,72,27.1905733381673,24,2.65310104549799,0,72,29.7002759668106,24,1.60927471341557,0,72,12.7594553710695,24,0.315238885493366,0,16,4.36412551648358,24,24.5938075913053,0,72,33.9857636851692,NA,1.25794912914148,0,72,9.91599874549628,12,0.459364389840128,0,9,4.28916512198145,24,23.6627797933551,0,64,32.0449585400021,NA,"GS"
"165","US-Me2",0.458930418791204,12,4,6.68648165767312,24,2.0825474413144,0,72,19.1821066392369,24,1.68300955313576,0,72,17.9240604274762,12,1.71518196264365,11,72,32.9386493847353,12,1.59695361682308,23,72,33.5088572602315,11.3684210526316,1.91063861596166,0,72,36.6844452156401,21.6,1.42892604698584,0,17,12.6835881672035,24,0.385151803681256,12,7,5.54367009156916,NA,23.6165514054579,0,72,39.4849409681515,NA,1.13741247275065,0,15,9.74168252959409,NA,0.470493796127152,0,17,7.51606206615606,NA,22.4992815165375,0,72,37.2362810636744,NA,"NGS"
"166","US-Me3",1.0170845577973,1,72,18.4289220051233,24,2.25133350134116,0,72,26.2095166130394,24,1.63386165984585,0,16,21.6484545201281,24,2.09094640153542,1,72,25.6460685169065,24,5.04602342663019,0,72,36.4971599705205,NA,7.19530948391195,1,72,37.2536405042282,NA,2.02016104171625,0,41,22.0924854081161,24,1.69589582399183,0,39,17.1417816408935,24,23.3761852656257,0,64,45.9300020527528,NA,1.19654611841171,0,7,12.7476924793409,21.6,1.94938975577025,0,4,10.557295306082,NA,20.9291269121696,0,32,39.5698634452592,NA,"FT"
"167","US-Me3",0.965946698651652,1,72,18.1283234232889,24,2.22382561971993,0,72,26.1470108924082,24,1.63612033668155,0,15,21.4552346196652,24,2.05935258073928,1,72,24.779796549327,24,5.0539937848203,1,72,34.6067196134187,NA,7.47687554275144,1,72,37.4001290177413,NA,2.03452427301326,0,41,22.1121426126861,24,1.72192870784532,0,19,16.4731897028418,NA,23.6877204132596,0,64,46.8642743002737,NA,1.22234925688069,0,7,13.1266747459935,24,2.05856138848774,0,5,11.5376139782477,NA,21.2696835587316,0,32,40.2637035664162,NA,"GS"
"168","US-Me3",7.97094751185119,21,14,160.211984144636,43.2,9.5720492512713,0,3,46.7786530252073,24,7.2795861894799,0,2,14.2432247743043,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,7.77119013751144,0,5,39.9613509348475,24,5.72173636945303,0,1,5.72173636945303,24,25.7115425949244,0,1,139.457414964933,NA,NA,NA,NA,NA,24,5.08320144847182,0,1,5.08320144847182,24,24.5506414450637,0,1,78.5358011407672,NA,"NGS"
"169","US-Me6",0.385087504968535,9,72,8.08245035468733,24,2.2414275709161,0,72,18.4671874003702,24,1.27635660216384,0,72,12.0965980235184,24,0.8369443254241,1,72,16.0306177788334,24,0.944619212154509,0,72,18.6557162916914,24,0.90239421852268,0,72,15.8770793145397,27,2.36941746001491,0,72,17.7898110080709,24,0.4392015005106,13,72,8.95628456755814,27,21.369860244363,0,72,35.9484053152418,NA,1.03610991500451,0,36,9.5526665707286,24,0.377130478351062,0,10,4.68608546736149,24,17.6073545341499,0,72,28.3038257579269,NA,"FT"
"170","US-Me6",0.665309258801907,23,8,11.659045103082,24,2.03125143579657,0,72,20.5373616840521,12,1.47556070490277,0,72,16.4574488901432,NA,2.51045749699435,1,72,44.5830749113346,24,2.475157998492,0,72,43.5391415881537,24,2.12202102708979,0,72,43.2291133191941,12,2.15707501019343,0,72,19.6534870989307,12,0.54813466860598,0,16,8.51483334669237,24,22.5737829272671,0,72,42.3980882406698,NA,1.3021556322483,0,35,14.1098369914657,24,0.441425756440936,0,4,3.67271777202792,24,19.1769534881511,0,72,34.2796173662898,NA,"GS"
"171","US-Me6",0.686255946605946,12,72,14.8022199670922,24,3.22183940559469,0,72,35.7710854645979,24,1.99100307614204,0,72,26.1297695546837,24,2.48137741656456,10,72,45.9366453718561,24,2.5707333010933,18,72,54.9449702746448,21.6,2.97663012434786,0,72,53.2948019012202,NA,3.00014068936525,0,16,27.1388877540437,24,0.610810070410111,0,5,10.4314590639352,21.6,21.8579425150305,0,72,47.033099090256,NA,1.35923311809119,0,3,8.93933347029708,24,0.724915505348313,0,2,3.20174390693335,24,17.545516184792,0,11,35.435738987961,NA,"NGS"
"172","US-MMS",0.403520328953634,0,72,6.7399370864171,24,3.5814553440298,0,72,26.0220998946083,24,2.18728049678918,0,72,11.2848991825374,NA,0.825529765267248,0,72,14.0188541055486,24,1.76927211056805,0,72,15.1790843205816,24,2.23837957263986,0,72,13.6762435297715,NA,3.25614614696601,0,72,29.385164082081,24,0.57337531609312,0,72,5.32294918580089,24,15.7535801177083,0,72,23.4785985470256,NA,1.5902924181912,0,72,10.2602982414723,24,0.744389806468223,0,62,5.01323712426562,NA,14.1876293665714,0,72,23.6169963497575,NA,"FT"
"173","US-MMS",0.497442067823746,0,10,6.85316704858522,24,3.097337255985,0,72,19.2239743419115,24,2.99208818345783,0,72,15.2065489466958,NA,0.714016674662634,0,72,13.0584319793866,12,1.51379862569447,0,72,12.6468746930769,NA,2.59988591229172,0,72,14.1786201881475,NA,2.79707202186339,0,72,20.3599594901888,24,0.795620375789024,0,14,6.49662491257418,NA,20.2473072501999,0,72,31.0564478682595,NA,2.55858017967936,0,72,14.8339561302779,12,1.34771146496679,0,16,7.62989668213086,NA,20.234553798052,0,60,30.910252253756,NA,"GS"
"174","US-MMS",0.640167677032029,0,72,10.5146087334158,24,2.80494281430406,0,72,25.8124809336076,24,2.07866057157963,0,72,17.491256991258,24,0.719717751112824,0,72,11.4395859824276,24,1.65540912735173,0,72,14.7469453349256,24,1.40869276321872,0,72,12.817947076917,NA,2.38737935242696,0,72,21.4863497341459,24,1.02101200061888,0,72,10.0447141803516,NA,13.4783358658341,0,72,27.7072986516088,NA,1.39189134079313,0,72,11.9580049596881,24,0.916102911058838,0,28,8.50726149571085,NA,10.8546617546474,0,72,22.103732177585,NA,"NGS"
"175","US-Mo1",0.473997244456783,0,23,9.27025472987812,27,5.58357200181355,0,72,30.8490139032225,24,4.34766757595031,0,72,20.9598180437378,NA,1.64221701951863,12,72,33.4122091815448,24,2.00561675740138,1,72,36.8717274700532,24,2.8754724643213,0,72,37.7162675771652,24,5.44595218927324,0,72,27.0463825497286,24,0.445309952218526,0,72,8.2398027142167,19.6363636363636,17.0937788739753,0,72,32.1941292541255,NA,3.25673768883365,0,14,13.4437717682345,NA,0.521849221414819,0,10,5.84477244921531,24,13.1920986143921,0,16,25.320493528466,NA,"FT"
"176","US-Mo1",0.995931515365264,6,11,17.3012490517138,24,6.92216492356803,0,64,51.2762746065213,24,7.11729869362301,0,12,43.8309470614183,NA,3.0303163679501,15,72,63.3097569775435,21.6,3.82840058559495,0,72,61.5902928398871,12,5.4383441900054,0,72,63.6521566079585,NA,7.16749739750249,0,68,49.0073034335544,12,0.966229086260152,0,4,10.4628920100177,NA,21.5528397767249,0,14,52.5465103208654,NA,6.46694045002844,0,11,31.6555888688483,NA,1.24718108140788,0,7,10.9078209437352,24,19.51716755444,0,14,47.9277099611393,NA,"GS"
"177","US-Mo1",0.56349759306778,0,72,11.7651485869185,24,4.93632602884208,0,72,33.7247842607822,24,4.0790306369385,0,72,25.7061390827165,NA,1.17278562809099,9,72,23.9994569011621,24,1.47849427296184,2,72,29.7514003398719,24,1.90335513683948,0,72,32.2849168381455,24,4.26787614789322,0,72,24.9567617404495,24,0.491468464059744,0,3,6.83628329399881,24,16.7953865539664,0,72,34.457217150526,NA,2.71570493253565,0,15,14.5561002570933,NA,0.559884628259217,0,9,5.891767643731,24,13.2030116302945,0,42,28.0904103173018,NA,"NGS"
"178","US-Mo2",0.767022669621796,1,72,14.0108905150397,24,6.05818645160721,0,72,41.3854256012164,24,4.84679206157409,0,72,26.2134212757057,NA,2.50743389778042,0,72,53.4125931073566,24,3.4714767453653,0,72,57.6314916511039,24,3.98598432276319,0,72,55.8244055136792,24,6.17622109494428,0,72,39.6983909063784,24,0.608469265938144,0,17,9.27477444412788,24,16.6784310496837,0,72,37.6907018721889,NA,4.09197676015424,0,72,21.4155657777675,NA,0.643464974520746,0,38,9.76324686214723,24,14.5817345615176,0,72,35.1997848389257,NA,"FT"
"179","US-Mo2",0.918473093882471,1,11,12.8472505144074,24,6.80171925778796,0,62,45.785565463564,24,7.25081681474651,0,34,39.1556698131439,NA,4.99184413472842,21,72,102.530744667033,24,5.95921618744378,0,72,92.3771915318133,24,6.24644732280236,0,72,86.4499330640049,24,7.3307839683493,0,72,46.7073936193853,24,0.784452324283754,0,5,3.95528850504268,24,20.8184072429723,0,72,52.6598749701905,NA,7.82279255882458,0,14,38.6131289633181,NA,0.93210898159935,0,7,7.89792775766328,24,21.5623783475912,0,72,56.2695749140175,NA,"GS"
"180","US-Mo2",1.02086674754073,7,34,19.2462929298225,24,3.96880226904344,0,72,47.534733131595,24,3.53858981608026,0,72,36.5436394558266,24,2.10948521064176,17,13,41.3279230370595,24,2.80907083682425,2,72,58.0948993446268,NA,3.04532550181652,0,72,52.8072776477145,NA,3.92836933125443,0,14,33.7255160562962,24,0.801805110227051,0,18,16.0228769468882,27,15.7970003525822,0,38,43.0654879786653,NA,3.18011907588273,0,14,24.5496436538635,24,0.764811468936045,0,18,14.6453468790531,NA,13.4827947694608,0,32,38.1771094015399,NA,"NGS"
"181","US-Mo3",0.731182597872755,3,72,14.3078610598197,24,5.47993897241382,0,72,36.9651621782091,24,4.17358924953487,0,72,26.8938301813239,NA,2.31513968782231,0,72,46.7228175596967,21.6,2.46653473289711,0,72,45.5565307794503,27,3.2456329126759,0,72,45.4496145551589,NA,5.35743612581024,0,39,32.0556798544703,24,0.493124293250622,0,19,8.89351472166743,12,19.6763921961724,0,72,37.756855802406,NA,3.10010379438595,0,16,16.7201457837527,NA,0.533712209036414,0,13,5.41525731534521,NA,15.3109202597509,0,38,31.3085365729896,NA,"FT"
"182","US-Mo3",1.18602381070424,6,11,18.0322903264717,24,7.99986230828511,0,15,53.9036454231075,24,7.23816823074735,0,13,49.9388565346253,NA,5.62472708321951,15,72,107.734798545784,24,5.60430624772324,1,72,99.514735881509,21.6,7.67177898018192,0,72,110.293767965811,NA,8.0121293404564,0,18,49.7470104336127,24,0.829015166509504,0,4,5.41313037309812,24,24.843984777454,0,17,62.2077604164709,NA,6.28346699339223,0,9,35.5566021850698,NA,1.14556761552687,0,6,9.73276237513277,24,23.3762749840234,0,9,56.7869811523771,NA,"GS"
"183","US-Mo3",0.744764787456381,11,72,15.5445579720593,27,4.03728063636385,0,72,37.368395073494,24,3.4169643088823,0,72,28.4116405239686,24,1.416355031685,1,72,29.4912966952828,NA,1.48950085258613,8,72,32.1723945323822,24,1.88139196127469,1,72,33.0031795858417,24,4.1666234445198,0,18,27.1545996835763,24,0.506837959527819,0,3,5.34155995021295,24,18.2631835777154,0,19,38.1076188865943,NA,3.10770191443157,0,10,11.6744128949812,NA,0.584784103752129,0,4,4.49538799953543,NA,14.7460363401254,0,14,32.5885797248532,NA,"NGS"
"184","US-MOz",0.430099215514433,0,72,8.45662085608977,24,4.63272328492374,0,72,29.1997309081316,24,2.88062052847323,0,72,14.758852668088,12,1.09438203730872,1,72,19.9514151119593,24,1.71969190659889,0,72,20.8465252602882,24,1.83234163225953,0,72,17.4538685362886,24,4.3457070901851,0,72,31.2391100762259,24,0.433222357156362,0,72,6.09258820493563,24,18.3122878316925,0,72,28.5635935657714,NA,2.02224080826258,0,72,12.5465091775139,12,0.430260199341404,0,34,4.80311329916749,24,15.0794577444334,0,72,25.914624974808,NA,"FT"
"185","US-MOz",0.527020465139034,1,62,10.7644100553846,24,4.17492225332865,0,72,26.0660348994019,12,3.86195578457727,0,72,20.2778197228678,12,1.24392529017085,1,72,23.11954121523,24,1.66950155634282,0,72,23.098004816273,24,2.38672922689771,0,72,23.3685082880769,24,3.94044051734363,0,72,26.5677186689902,12,0.595964222562585,0,6,7.61630770206926,24,23.4627345594808,0,33,37.1367316004731,NA,3.23737999185684,0,72,18.7316438230654,12,0.823537160474137,0,31,9.16589370132519,24,22.5681330480374,0,36,36.0896509151137,NA,"GS"
"186","US-MOz",0.455853621159897,22,72,9.62204115759015,24,3.5206698203797,0,72,29.7610428661422,24,2.5277371433867,0,72,20.7999385011365,24,1.02976719084798,1,72,21.3031639997906,27,1.72327173932696,1,72,24.676790436255,24,1.53844221621261,0,72,23.6850976539022,12,3.20488812293634,0,72,24.5325428473975,24,0.442957981331163,0,6,6.25789852419172,24,15.7974703724507,0,72,32.3007668802364,NA,1.68290235404118,0,63,14.2002162747292,24,0.415891081879017,0,4,3.10426475510666,12,12.4416123801878,0,72,25.9006370344989,NA,"NGS"
"187","US-Mpj",NA,NA,NA,NA,NA,1.90453941551237,0,72,23.2115828851479,24,1.15346506922003,0,72,12.7117780590439,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93527400187831,0,72,19.5044109109087,24,NA,NA,NA,NA,NA,24.7887422022757,0,72,34.9835615803899,NA,1.04016485846124,0,72,9.23117979784857,NA,NA,NA,NA,NA,NA,23.6183493449987,0,72,33.7102305972758,NA,"FT"
"188","US-Mpj",NA,NA,NA,NA,NA,1.71487939922657,0,72,21.4193758416229,24,1.43710238671097,0,72,17.0803933321253,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82975069426369,0,14,16.856024455006,24,NA,NA,NA,NA,NA,30.4088222059548,0,72,44.1807940918234,NA,1.38797003144786,0,72,13.6086074010706,27,NA,NA,NA,NA,NA,29.530788571731,0,72,44.0385554506198,NA,"GS"
"189","US-Mpj",NA,NA,NA,NA,NA,2.57381599164468,0,72,27.9122141978146,24,1.43569837479161,0,72,22.1939647039513,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94745727916122,0,72,17.8488089714268,NA,NA,NA,NA,NA,NA,20.7969671828759,0,34,37.6161526191912,NA,1.36005347775793,0,72,17.6344253813654,24,NA,NA,NA,NA,NA,26.7890854264212,0,72,47.7888119203217,NA,"NGS"
"190","US-NC1",0.685892271916271,0,37,11.7752348759868,24,4.00890769242839,22,72,40.4026161683765,24,2.0704119938181,0,72,19.0308302994615,NA,2.00156206329839,0,72,33.2386506696317,24,2.92198657029789,0,72,35.084089760978,24,2.64678423097136,0,72,33.8534015851692,NA,5.28455011923037,1,72,36.7738001643255,24,0.658126184358387,0,14,8.29177836423469,24,17.2265777355188,0,72,33.9843630116788,NA,1.5615433621253,0,18,13.8500437291373,NA,0.627162498741708,0,13,7.3614551623408,24,13.2883784701617,0,72,26.82088636161,NA,"FT"
"191","US-NC1",0.968694601103736,0,6,14.6979832746532,24,4.59030327221273,22,72,52.8328520215817,12,2.95143800666103,0,15,28.7019875606471,24,2.24941297681286,1,72,35.4730324492303,24,3.3359814445927,0,72,36.3374713307095,24,3.08827456174419,0,72,33.316687387522,24,6.74664893840501,1,42,52.6437846600488,12,1.28388196717831,0,12,13.7669837356816,24,20.5292417805766,0,39,46.0196932044891,NA,2.62113386504513,1,8,24.5879785840493,24,1.04632073275079,0,8,6.24118691250462,24,17.1654228222047,0,18,38.8032637092696,NA,"GS"
"192","US-NC1",0.976590687383823,0,72,20.188438823984,NA,3.94162037354422,23,72,49.3290708742966,12,2.18899398979164,0,62,28.3422416678692,24,2.36913449404131,7,72,48.9472376490215,27,2.78543984400681,0,72,51.0163996885189,24,2.72274245887784,0,72,50.887521780563,12,3.65139405262007,0,19,33.7069957997324,12,0.646735164361974,1,6,9.02247760150218,12,16.2726566001247,0,64,41.9198088005194,NA,1.74368955095787,0,5,10.4827356027289,24,0.731248012858353,0,13,8.86063695140018,24,13.1478022964669,0,32,34.7745442087605,NA,"NGS"
"193","US-NC3",0.896788686036906,0,72,14.774960599811,24,4.65965262571321,0,72,35.9912704843607,24,2.58870697843388,0,72,19.8757889859941,NA,2.8420519054977,1,72,41.633462433636,24,2.96847158902262,0,72,36.9400079588455,24,3.26091798563241,0,72,34.5218848384943,24,3.97364577592241,0,72,29.4586613214522,24,0.610593292705689,0,10,8.10493445159284,24,15.5551030137941,0,72,31.7510657663216,NA,1.81580361704218,0,16,12.6262903601005,NA,0.64343272352087,0,8,4.95285858029285,24,11.8400106396488,0,18,24.5772453453885,NA,"FT"
"194","US-NC3",1.13777672940099,0,52,19.3098054667942,24,5.77778827225491,0,72,49.8580660902883,12,4.30376250485414,0,12,26.0476839832297,24,4.60618313618016,1,72,70.3036775216451,24,4.72796250078794,1,72,62.1984222511729,24,5.74793518598558,0,72,61.5263434096002,24,4.97965218119958,0,72,45.8564031801699,12,0.881882724392137,0,4,7.46207617231593,24,19.4210214743823,0,66,43.0175826483697,NA,3.45186706603376,0,20,25.3559479592114,24,0.967524592807285,0,5,7.16117874668958,24,16.7904006861669,0,72,38.7823440837909,NA,"GS"
"195","US-NC3",1.07379261387268,1,27,20.7313591124632,36,2.93570450951401,0,72,37.5226622303679,24,2.38057855486004,0,22,30.0176629404893,24,2.43918746486979,1,72,42.3081726954995,NA,2.30027867453335,1,72,42.3576879762063,24,2.77686472994942,0,72,45.9735288275563,21.6,2.4258929586191,1,40,26.5834258547843,24,0.692906336085607,0,3,4.9735569817131,24,14.3762106600206,0,30,38.4055450700463,NA,1.54751029352526,0,3,9.41688062272488,21.6,0.837860888062315,0,8,7.04623183288916,24,10.7203335169456,0,19,30.8333397768791,NA,"NGS"
"196","US-Ne1",0.455459944933431,5,72,9.32410105909249,24,4.63440768371464,0,72,25.7143671518769,24,2.61241712239187,0,72,12.5386438525444,NA,0.774909822874889,14,72,15.6206994749628,24,0.707250512411381,1,72,12.845992988943,27,0.794107993590232,1,72,11.1123571322037,27,3.85210495967194,0,72,21.0468656860557,24,0.23851530673127,10,72,5.05972267149978,24,18.232527162195,0,72,28.3495588842021,NA,1.66264245390756,0,72,7.43439087038769,NA,0.201325039994744,0,4,2.9207597188104,12,13.7997189966859,0,72,21.3699227180445,NA,"FT"
"197","US-Ne1",0.717925295184747,8,42,14.6563870387863,24,6.9327679798686,0,72,31.1433709891905,NA,6.17978550176483,0,72,26.966602834551,NA,1.83363485585652,14,72,37.2794959985647,24,1.69633334741453,2,72,34.1223706877503,27,2.64251274521162,1,72,35.9028818518589,NA,6.31016422188908,0,72,28.6438916735363,NA,0.502645869819542,12,12,9.21039153235317,24,22.2389557698699,0,72,40.692514862316,NA,4.95092257619216,0,13,20.7802093654562,NA,0.617751929086932,0,3,5.49636337371361,12,19.7189113600155,0,72,36.8120422192198,NA,"GS"
"198","US-Ne1",0.522166724479805,1,72,10.1255048905567,24,3.0758067068661,0,72,30.1418650418984,24,1.78945143352279,0,72,14.3446205487148,24,0.893426829325966,1,72,16.9325724386672,NA,0.939967328407187,1,72,18.4543451546095,NA,1.0384036291608,1,72,17.2741477383664,24,2.44247748838191,0,72,18.5724397054725,24,0.281867549524053,0,72,5.76374291991132,24,17.5909307144811,0,72,30.1708539052055,NA,1.15700457610794,0,39,7.22518632077437,NA,0.236166128756788,0,2,2.16710894761148,24,12.1274883153097,0,72,21.5882222790975,NA,"NGS"
"199","US-NR1",0.484663471703547,22,72,7.72206639133191,24,2.31967657227393,0,72,13.9417999303559,24,1.99577034292678,0,31,9.96621934092231,24,0.800526382284878,3,72,13.9896121765715,24,0.967609862367168,1,72,17.9440864030374,24,0.675803391558117,1,72,11.1222614421622,24,2.42002141735329,0,72,14.7744851466709,24,0.658766320696086,21,72,12.9650629509445,24,24.1749253586352,0,72,32.9237777947449,NA,1.85228354627512,0,72,8.93505380150286,24,0.348508291911563,0,72,6.22820266497577,24,20.0581210508912,0,72,28.5698102044671,NA,"FT"
"200","US-NR1",0.837280737575603,23,7,11.4661361604419,24,3.88201889297899,0,72,22.03994216666,24,4.26704914413967,0,14,20.3614788524258,NA,1.30737183852532,1,72,26.0003843088517,24,1.19752029758055,0,72,22.2650299659233,24,1.36842204338333,0,72,22.8833698061049,24,3.61504134042164,0,72,21.7879170848713,24,0.633586672664128,22,10,10.7723245900321,24,29.8538634036595,0,11,42.5434129190838,NA,3.68671205002779,0,18,18.1363631935447,NA,0.665150283545793,0,4,7.14235114640932,24,28.4213052637274,0,12,39.8788523031305,NA,"GS"
"201","US-NR1",0.372270596922574,23,6,3.85441327343596,24,1.0344649796026,0,72,11.3503493012285,24,0.946815065812801,0,55,10.2185330669037,24,0.673557129363963,8,72,14.3558240568529,24,0.864804959957178,4,72,17.1403235739567,24,0.638448131200672,0,72,13.2883780063249,24,1.19029010420856,0,72,11.9426112319035,24,0.570485640240412,23,72,11.6008304746988,24,22.0551505978655,0,72,32.4383772118783,NA,0.979253624758219,0,72,9.45608024315638,24,0.372399203162152,6,72,8.05551439732135,24,19.1225175500889,0,36,28.1444205795198,NA,"NGS"
"202","US-Oho",0.636016640840517,2,72,13.0499754226714,24,5.45044204440053,0,72,38.874781654189,24,3.28340308050361,0,72,19.2913402514957,24,1.38704088744198,1,72,27.2520907228794,24,1.75079807263411,0,72,26.4692947976865,24,1.66973313672933,0,72,24.4865056247747,24,5.56672906625204,0,72,39.1844734544897,24,0.559582467846587,0,72,9.01925987458939,24,16.7682496914522,0,72,31.1867404144351,NA,2.50265752347139,0,15,14.6620842035294,24,0.528505360413436,0,29,7.36520881104512,24,12.6508464535254,0,72,26.6791251062677,NA,"FT"
"203","US-Oho",0.753395289591962,0,55,15.018227380742,21.6,5.25470078957398,0,72,31.5902437439378,24,4.58431847611386,0,14,25.4152331462361,24,2.38484853002675,1,72,47.1566471846031,12,3.12786589501598,0,72,46.0146236767219,24,3.58129923803073,0,72,48.2979081132439,24,5.54903889333311,0,72,31.8817226868877,24,0.788128598140079,0,7,7.82234221565031,24,21.7019384584155,0,15,41.3118356780994,NA,4.3610608422935,0,14,23.3712903062783,24,0.944381100318966,0,7,8.32193818309034,24,19.5628401279041,0,15,36.9913756008271,NA,"GS"
"204","US-Oho",0.769179614474542,22,12,15.3813906427745,24,2.63941910003826,0,72,30.856365058523,24,1.69754191669908,0,72,23.0892205066454,24,1.15037791396613,6,72,23.2002025004331,24,1.20246058225748,1,72,22.8806517605095,24,1.27868819016555,3,72,23.8091594132867,24,2.53797964183703,0,72,28.0843370082284,24,0.613428460134771,0,51,11.555113072515,24,13.0664224937993,0,72,34.6425129905529,NA,1.48256847417659,0,10,15.3057886221108,24,0.593361542058355,0,26,10.9727158437844,NA,10.0043681494584,0,72,27.7784086478995,NA,"NGS"
"205","US-ONA",0.983740060032644,0,14,13.9698617944609,24,8.63862313617867,0,72,52.2555467086033,12,6.66571140902544,0,16,32.376389193617,12,2.98216449037216,0,72,37.9004840335264,24,3.86297461498022,0,72,42.7094685092639,24,5.04001707673252,0,72,41.0153853182658,24,7.5640524665958,0,72,45.2897625710582,12,0.997560709005409,0,12,11.9569514378326,24,21.2975268557688,0,17,44.3252758483421,NA,5.59124995337929,0,72,29.261350233818,12,1.2626162759016,0,12,11.215337767787,24,19.6692159079319,0,72,43.7218832529918,NA,"FT"
